name,price,product_url,브랜드,부위,gender,collaborate,uniform,sport,image_path,prob_cute,prob_hiphop,prob_classic,prob_interview,prob_date(first),prob_maturity,prob_luxury,prob_date,prob_casual,prob_young,prob_sexy,prob_trip,prob_beautiful,prob_lovely,prob_unique,prob_pretty,prob_picnic,prob_pattern,prob_Scary,prob_influencer,prob_work,prob_nice,prob_party,prob_sports,prob_art,predicted_labels
크래킹 후드 윈드브레이커 블랙,49500,https://www.musinsa.com/products/3393476,꼼파뇨,outer,both,,,,"995_infront.jpg,995_back.jpg",0.068963885,0.087469138,0.155808896,0.073770404,0.092944354,0.071590282,0.065195099,0.145984262,0.194040552,0.077200308,0.072124653,0.078873403,0.07599666,0.070991278,0.099539258,0.065816887,0.137714982,0.144476384,0.078942239,0.080064103,0.07653822,0.090351805,0.080530092,0.112576693,0.068411939,casual
와이드 밴딩 슬랙스 [블랙],20100,https://www.musinsa.com/products/3304039,에이지오디,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
워시드 데님 트러커 자켓_Black,49990,https://www.musinsa.com/products/4909131,무드인사이드,outer,male,,,,"996_infront.jpg,996_back.jpg",0.076984368,0.093215637,0.243458211,0.07438691,0.107080497,0.080893859,0.079594769,0.147412345,0.20772846,0.082380705,0.071260817,0.095339112,0.082075872,0.074910499,0.109193295,0.07353925,0.152437389,0.124354728,0.071988396,0.06882371,0.081222095,0.092446968,0.089327455,0.108675636,0.084017046,classic
워시드 레더 오버핏 블루종 자켓 [WASHED BROWN],119000,https://www.musinsa.com/products/4346625,레더리,outer,male,,,,"997_infront.jpg,997_back.jpg",0.050452549,0.060217638,0.102767639,0.058818799,0.059506923,0.05438735,0.057004176,0.076340161,0.092801422,0.053894084,0.050137904,0.059687715,0.049171004,0.053821176,0.057391997,0.05260431,0.076978818,0.058790646,0.052511353,0.053059883,0.058655459,0.056232102,0.057280805,0.056665204,0.055588376,classic
라인 메쉬 트랙 팬츠,49500,https://www.musinsa.com/products/4814711,제이엘브,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP 온 해븐 링거 배색 티셔츠-멜란지그레이,24900,https://www.musinsa.com/products/4000119,세인트페인,top,both,,,,"998_infront.jpg,998_back.jpg",0.143610269,0.133767426,0.656536043,0.064992093,0.176796034,0.099674642,0.113523707,0.244419485,0.531952679,0.140742436,0.096922666,0.144283146,0.144366011,0.092623957,0.182827607,0.097520754,0.274976492,0.216777086,0.121909223,0.062490746,0.073563464,0.141726971,0.120931529,0.218413293,0.099509202,"classic,casual"
CURVED DENIM PANTS [BLACK],59600,https://www.musinsa.com/products/4355945,비바스튜디오,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인]겐조 베르디 마켓 맨투맨 - 펄 그레이 / FF58SW2394MF94,334990,https://www.musinsa.com/products/4684461,겐조,top,both,,,,"1000_infront.jpg,1000_back.jpg",0.146970153,0.157574475,0.614642799,0.059155207,0.175867617,0.123840958,0.094575852,0.276941776,0.496744156,0.169060707,0.079553343,0.147578597,0.149566337,0.081444204,0.200233534,0.088983856,0.291206956,0.253239065,0.122771226,0.085482158,0.081954546,0.134687021,0.115447469,0.29110837,0.119068094,classic
[5천원 즉시 할인]리버스 워싱 긴팔티 (블랙),42500,https://www.musinsa.com/products/4703712,어널러코드,top,male,,,,"1001_infront.jpg,1001_back.jpg",0.074926294,0.108236328,0.479838312,0.088121608,0.164540395,0.102507755,0.09531334,0.221856266,0.365208,0.10132812,0.059203185,0.121734478,0.091350138,0.076660395,0.139196992,0.068319127,0.22682099,0.185511649,0.074737974,0.075226948,0.096039273,0.10832952,0.109683007,0.186883092,0.09410134,classic
카펜터 트레이닝 팬츠_차콜,34000,https://www.musinsa.com/products/4330245,코드그라피,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curved Biker Denim Jacket_Blue,66150,https://www.musinsa.com/products/3633308,도미넌트,outer,both,,,,"1003_infront.jpg,1003_back.jpg",0.076690339,0.102251798,0.175760746,0.108510636,0.146330938,0.088405274,0.092308648,0.197617441,0.275493801,0.100586914,0.073406875,0.116019614,0.091682225,0.083234377,0.13076593,0.083924621,0.205105007,0.202492967,0.075756609,0.076727495,0.106138974,0.111949213,0.113022678,0.142126545,0.093989305,casual
[5천원 즉시 할인]컬러그라데이션 오버핏 맨투맨 TR9SMT001 (BLUE),29800,https://www.musinsa.com/products/1121465,트릴리온,top,male,,,,"1005_infront.jpg,1005_back.jpg",0.153222069,0.173218787,0.53734529,0.125201538,0.190021127,0.148212314,0.135236129,0.260031551,0.408942908,0.172174409,0.11856769,0.161417305,0.167777911,0.113310345,0.211891919,0.143314287,0.281423062,0.243868947,0.155211583,0.132796228,0.137584195,0.184967577,0.166400552,0.250919163,0.168156371,classic
[5천원 즉시 할인]CAT&DOG IN SWEET HOME T SHIRT - WHITE,38400,https://www.musinsa.com/products/4700549,잇자바이브,top,both,,,,"1006_infront.jpg,1006_back.jpg",0.171698451,0.194075152,0.558813155,0.107741348,0.192557395,0.13540487,0.142581969,0.271895051,0.450621814,0.183811978,0.104102179,0.166994244,0.187951192,0.11502593,0.234607548,0.136775553,0.300710112,0.240183815,0.161896974,0.127939776,0.126054272,0.188318402,0.158408001,0.222389281,0.178840354,classic
[리뉴얼ver.] 소프트 베이직 브이넥 가디건 차콜 COOSCD001CHARCOAL,41300,https://www.musinsa.com/products/609227,커스텀어클락,top,both,,,,"1007_infront.jpg,1007_back.jpg",0.089094706,0.131266609,0.361727327,0.145291269,0.17828244,0.117401883,0.117775641,0.210456133,0.290476739,0.119331375,0.079191789,0.133312136,0.102958351,0.100309171,0.148981944,0.100865066,0.220236331,0.214324206,0.098048009,0.095858417,0.140327856,0.131867886,0.140192986,0.164959192,0.115284473,classic
[5천원 즉시 할인]C-Logo Hoodie Grey,65800,https://www.musinsa.com/products/2775804,예쓰아이씨,top,both,,,,"1008_infront.jpg,1008_back.jpg",0.153291151,0.168653786,0.58819145,0.055157956,0.161868617,0.10571108,0.088237643,0.249113381,0.507340372,0.153905004,0.075926438,0.144972056,0.134207562,0.07211256,0.185652897,0.086979195,0.253836036,0.156508148,0.167287081,0.142154694,0.091502756,0.15357472,0.133665174,0.222476542,0.116377972,"classic,casual"
하이웨스트 스트레이트 데님 팬츠 - 멀티컬러 / R13W9437143A,191990,https://www.musinsa.com/products/3199668,알썰틴,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유니섹스 포인트 오버핏 체크 셔츠 네이비,24000,https://www.musinsa.com/products/1629784,어반드레스,top,male,,,,"1009_infront.jpg,1009_back.jpg",0.112144455,0.137972414,0.33100608,0.102031529,0.157964617,0.120407686,0.116289884,0.230392456,0.356273234,0.131296009,0.091475405,0.143816695,0.127589315,0.094948888,0.178138658,0.097534463,0.269910187,0.339531511,0.096492462,0.107695296,0.099592976,0.147276148,0.127386391,0.221725255,0.141998127,casual
[5천원 즉시 할인]히든 플라켓 후드 아노락 (블랙) 25JK02,68000,https://www.musinsa.com/products/4703725,나인제트,top,male,,,,"1010_infront.jpg,1010_back.jpg",0.084567584,0.119706333,0.316004157,0.129806504,0.159121946,0.10331893,0.112238504,0.191389889,0.251567274,0.111412145,0.074927926,0.121173277,0.093868919,0.095813408,0.131164998,0.098794542,0.197154731,0.189960778,0.092047319,0.092226639,0.130946666,0.116194732,0.127513975,0.138341382,0.105471879,classic
쿨 나일론 카고 파라슈트 팬츠_7COLOR,24990,https://www.musinsa.com/products/3133623,코드그라피,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIFORM Officer Derby Black,171500,https://www.musinsa.com/products/4699574,로스트가든,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인]릴렉스드 데님 트러커 재킷 [로우 블랙],41890,https://www.musinsa.com/products/4572247,무신사 스탠다드,outer,male,,,,"1011_infront.jpg,1011_back.jpg",0.068502083,0.10298197,0.236796588,0.108261049,0.143353164,0.097525686,0.09035071,0.152098268,0.198176339,0.088526852,0.063568532,0.101697847,0.075875737,0.086365573,0.105046801,0.080853246,0.150484473,0.1458617,0.07094577,0.069612436,0.105707623,0.098089509,0.109142795,0.108222127,0.083375901,classic
[UNISEX]플라워 자수 피케 반팔티셔츠_블랙,25500,https://www.musinsa.com/products/1947063,그레이버,top,both,,,,"1012_infront.jpg,1012_back.jpg",0.122485518,0.129761174,0.539443851,0.078168161,0.161789715,0.099236883,0.120331205,0.224489287,0.445542634,0.122712672,0.101734556,0.143054351,0.141177937,0.095279239,0.177392364,0.102701575,0.24913083,0.182388037,0.123679489,0.079289883,0.084866636,0.148343563,0.133085191,0.183417305,0.108430699,classic
코듀로이 카라 코튼 워크자켓_차콜,36890,https://www.musinsa.com/products/4382617,코드그라피,outer,male,,,,"1014_infront.jpg,1014_back.jpg",0.054935765,0.063354693,0.084250808,0.076408319,0.057813298,0.057478204,0.061268412,0.075406529,0.077448674,0.064529791,0.060607888,0.060543031,0.059327107,0.063380331,0.06152552,0.064988449,0.072378166,0.063361153,0.060631,0.066816114,0.064250119,0.060793873,0.061677661,0.058998693,0.061331552,classic
아즈텍 스템프 디스트로이드 하프 슬리브 티셔츠_차콜,47200,https://www.musinsa.com/products/3889279,아르반,top,male,,,,"1015_infront.jpg,1015_back.jpg",0.184788227,0.157109931,0.61482513,0.068564564,0.163627207,0.090536326,0.102220006,0.21785365,0.500018716,0.156378627,0.082185701,0.139730141,0.17162393,0.10042344,0.187910795,0.115464628,0.245735556,0.185945556,0.18634598,0.071571894,0.073397078,0.156227991,0.126018658,0.202404708,0.104968846,"classic,casual"
[5천원 즉시 할인]Reed Wool Jacket Tan,142800,https://www.musinsa.com/products/4358494,노클,outer,male,,,,"1016_infront.jpg,1016_back.jpg",0.057026144,0.067733265,0.115322672,0.058689997,0.070238069,0.066164672,0.058502812,0.093544208,0.097438067,0.062597878,0.057509873,0.063950777,0.058106083,0.062579826,0.068947032,0.062590234,0.089321807,0.074100599,0.063071221,0.076156735,0.061484229,0.063051082,0.062988251,0.0749612,0.06403666,classic
[5천원 즉시 할인]스마일 오버사이즈 헤비 후드티 MWZHD001-BK,59990,https://www.musinsa.com/products/1664849,매스노운,top,male,,,,"1018_infront.jpg,1018_back.jpg",0.125782549,0.161297813,0.425112277,0.099749312,0.176658273,0.128765658,0.118853487,0.252465963,0.407252163,0.1446798,0.094711609,0.152336031,0.145399138,0.100670509,0.187006414,0.12309657,0.265672654,0.249684945,0.150381908,0.146366462,0.122687764,0.163698643,0.151138052,0.209048942,0.142458603,classic
[5천원 즉시 할인]피그먼트 워시드 다잉 OG 후드 스웨트셔츠_4Color(WV25-TP02),51000,https://www.musinsa.com/products/4783878,웬즈데이오아시스,top,male,,,,"1019_infront.jpg,1019_back.jpg",0.135383829,0.169293359,0.576029718,0.087789707,0.20757404,0.1726522,0.142826751,0.315688848,0.460547537,0.177513421,0.109286368,0.194728419,0.157365859,0.093159735,0.223494038,0.103043176,0.294021964,0.256680608,0.131588653,0.16457814,0.136904702,0.188732356,0.172533467,0.300915569,0.14208813,classic
[5천원 즉시 할인]웨스턴 레더 블루종 BLACK,139000,https://www.musinsa.com/products/4767422,도프제이슨,outer,male,,,,"1020_infront.jpg,1020_back.jpg",0.086707406,0.123308614,0.128831312,0.11319121,0.158069372,0.10148485,0.101958349,0.194689289,0.242895499,0.111124203,0.079473175,0.119140118,0.107364066,0.094571024,0.145452544,0.104134172,0.194761857,0.194180369,0.091952182,0.11262317,0.113435134,0.126986444,0.127606139,0.16215466,0.11089249,casual
[5천원 즉시 할인]스트라이프 롱 벌룬 팬츠 (다크 그레이),68000,https://www.musinsa.com/products/4745114,어반스터프,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
체크 웨스턴 세미 오버핏 롱 슬리브 셔츠 2 COLOR COOSSH198,43400,https://www.musinsa.com/products/4825055,커스텀어클락,outer,male,,,,"1021_infront.jpg,1021_back.jpg",0.073370427,0.09961874,0.210331216,0.074216224,0.105923295,0.08147949,0.079085715,0.145841435,0.171616316,0.079907142,0.069421038,0.08758942,0.079628624,0.077758312,0.115639426,0.08079996,0.142266542,0.161801755,0.069645792,0.092810713,0.074520074,0.096629538,0.089598976,0.120938599,0.08485546,classic
[5천원 즉시 할인]90S 트랙 스웨트셔츠_그레이,44900,https://www.musinsa.com/products/2313388,1993스튜디오,top,both,,,,"1022_infront.jpg,1022_back.jpg",0.106288016,0.164606974,0.510845721,0.095530123,0.187419087,0.139757693,0.123852968,0.285564721,0.445720971,0.160678774,0.087424405,0.150198132,0.137039259,0.088696718,0.193755269,0.102673016,0.28996399,0.306320488,0.107517958,0.141872823,0.117438599,0.160234407,0.144284487,0.272508264,0.137536943,classic
[5천원 즉시 할인]오버핏 디스트로이드 피그먼트 후드 집업 [차콜],43990,https://www.musinsa.com/products/4729520,트릴리온,outer,both,,,,"1023_infront.jpg,1023_back.jpg",0.078346491,0.097529717,0.185096979,0.086075775,0.120236509,0.094858654,0.0873245,0.14867793,0.165670589,0.091639064,0.077037379,0.098680228,0.087842867,0.088184394,0.107143924,0.085231036,0.138288453,0.125859886,0.076119401,0.082343146,0.097770214,0.098549865,0.101728573,0.106949918,0.091726959,classic
원턱 베이직 스웨트 쇼츠 베이지,21600,https://www.musinsa.com/products/4013050,가까이 유니언즈,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인]마요르카 와이드 데님 반밴딩 워싱 청바지 남녀공용 (3컬러),41600,https://www.musinsa.com/products/4124532,무센트,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICE WEATHER 자수 반팔 화이트,21600,https://www.musinsa.com/products/1960203,꼼파뇨,top,both,,,,"1024_infront.jpg,1024_back.jpg",0.121382572,0.144146875,0.557727396,0.104992114,0.166952699,0.120437197,0.129779428,0.260177135,0.449703693,0.153033242,0.095286168,0.157422483,0.141960844,0.098413751,0.20088917,0.114790916,0.278026015,0.29090023,0.104683459,0.096565202,0.114154965,0.166229725,0.149754122,0.213890165,0.152140975,classic
올드스쿨 뮬 - 클래식화이트:트루화이트 / VN0A3MUSFRL1,55990,https://www.musinsa.com/products/755375,반스,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARC 로고 져지 롱슬리브_라이트그레이,32430,https://www.musinsa.com/products/3841149,코드그라피,outer,male,,,,"1026_infront.jpg,1026_back.jpg",0.105518207,0.150451094,0.491975874,0.094909579,0.170143843,0.122403875,0.109336816,0.266723782,0.384714603,0.153619811,0.083579816,0.13957186,0.141158864,0.088072516,0.198818237,0.106870994,0.272239834,0.323721707,0.118227579,0.115190938,0.108621858,0.163214937,0.138275295,0.244628027,0.134358078,classic
라쿠 베이스볼 오버자켓(블랙),66600,https://www.musinsa.com/products/2093818,테이크이지,outer,both,,,,"1027_infront.jpg,1027_back.jpg",0.088031046,0.126209974,0.223538503,0.07601396,0.129216328,0.09128046,0.085642666,0.200589329,0.310646981,0.113554157,0.066518582,0.117699832,0.106355779,0.077563211,0.145224988,0.087295718,0.189151466,0.187665537,0.092301458,0.092582509,0.087399341,0.122347437,0.114291891,0.179679021,0.090491623,casual
TCM vintage western Jacket (black),117600,https://www.musinsa.com/products/3779757,더콜디스트모먼트,outer,both,,,,"1030_infront.jpg,1030_back.jpg",0.059634361,0.084731072,0.17899029,0.080894209,0.109433241,0.066026606,0.078340098,0.132873505,0.163491145,0.074276984,0.053715054,0.083757378,0.065333411,0.073626608,0.092752375,0.073961273,0.13253428,0.113491319,0.063215233,0.068701342,0.076521784,0.078223847,0.083069101,0.086554587,0.074486263,classic
바인즈 레이어드 롱 슬리브-3Color,27000,https://www.musinsa.com/products/4253146,필루미네이트,top,both,,,,"1031_infront.jpg,1031_back.jpg",0.129037112,0.140498221,0.380184352,0.076973155,0.154392183,0.108949505,0.115144975,0.236971155,0.471013427,0.142620981,0.097081885,0.150565594,0.13898395,0.096087016,0.189475313,0.099564485,0.26716429,0.241182476,0.1168072,0.073266432,0.082150549,0.151705727,0.126507297,0.245311514,0.105361171,casual
[5천원 즉시 할인][Mmlg] 19MG HOOD (EVERY BLACK),49200,https://www.musinsa.com/products/624924,엠엠엘지,top,both,,,,"1032_infront.jpg,1032_back.jpg",0.126375958,0.155777395,0.321157724,0.110565625,0.152471974,0.109656729,0.114154749,0.283986777,0.457201123,0.158973664,0.081195548,0.149764106,0.13079232,0.087841451,0.182076335,0.089175873,0.283539295,0.201800987,0.130243912,0.104096264,0.119871341,0.155892476,0.143864915,0.234332323,0.131715804,casual
에디터 레일로드 스트라이프 셔츠 [WHITE],60800,https://www.musinsa.com/products/4322234,시즈,top,male,,,,"1035_infront.jpg,1035_back.jpg",0.077159703,0.12240845,0.412980139,0.12346033,0.182343856,0.110045612,0.107166164,0.229292765,0.330719769,0.122851804,0.073875114,0.121510804,0.103792325,0.086683057,0.154252052,0.089129046,0.238213435,0.33190769,0.084395692,0.099503785,0.119476125,0.131210908,0.124191009,0.19576776,0.115381017,classic
카펜터 디스트로이드 워싱 데님 팬츠 (BLUE GRAY),17200,https://www.musinsa.com/products/4060485,트릴리온,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
버튼 레더 블루종 집업 자켓 (CREAM),35200,https://www.musinsa.com/products/3944713,트릴리온,outer,both,,,,"1036_infront.jpg,1036_back.jpg",0.109623455,0.149216115,0.105209842,0.128042027,0.17177102,0.128125668,0.124852739,0.238486871,0.293154955,0.138633341,0.100028083,0.139644966,0.137359083,0.106396414,0.18394883,0.126634061,0.225202754,0.352401704,0.115041561,0.151194111,0.133379444,0.160819039,0.136731192,0.204432935,0.142839223,pattern
AMERICAN HORROR BALL CAP-BEIGE,9990,https://www.musinsa.com/products/4644999,비치스앤크림,hat,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG 라이트 스타디움 자켓-네이비,74500,https://www.musinsa.com/products/3117831,오프그리드,outer,male,,,,"1038_infront.jpg,1038_back.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,
칼버스 캡 - BLACK / AEPSU06346,80750,https://www.musinsa.com/products/4874030,아크테릭스,hat,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어드벤처 6 패널 캠프캡 블루,27900,https://www.musinsa.com/products/3745078,하이산,hat,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초경량 베이직 기능성 바람막이 AR-101 (4컬러),15900,https://www.musinsa.com/products/4330858,아르데미스,outer,male,,,,"1040_infront.jpg,1040_back.jpg",0.087870173,0.106672779,0.192123592,0.103755102,0.093833558,0.093923301,0.090004005,0.140042096,0.17641452,0.099560119,0.090382338,0.102282375,0.093783118,0.086639307,0.112214036,0.093373433,0.13720201,0.145899683,0.084761925,0.081059627,0.100571968,0.104199953,0.107962303,0.106452718,0.092671156,classic
NJ5JR00B 코어 후드 집업_CREAM,97300,https://www.musinsa.com/products/4768373,노스페이스,outer,male,,,,"1041_infront.jpg,1041_back.jpg",0.098111831,0.134437412,0.262540877,0.09735515,0.19572024,0.149316579,0.125379816,0.288641155,0.458384275,0.145847768,0.089555286,0.171285212,0.129950494,0.089314602,0.196870193,0.083626576,0.298981547,0.287010729,0.083183944,0.106803559,0.125116006,0.152214617,0.143590316,0.270521045,0.128286898,casual
멘즈 73 스카이라인 오가닉 티셔츠 / 37534P5,48300,https://www.musinsa.com/products/4977026,파타고니아,top,male,,,,"1042_infront.jpg,1042_back.jpg",0.177401915,0.162363261,0.637517273,0.07662122,0.157836944,0.103859775,0.115715139,0.231134325,0.510462463,0.157253504,0.106338397,0.159468323,0.162113622,0.103093654,0.196565926,0.109973006,0.261765808,0.209893763,0.161809608,0.084368631,0.077892877,0.164842039,0.13443923,0.25292331,0.110084049,"classic,casual"
멘즈 배기스 쇼츠 - 5인치 / 57022P5,66500,https://www.musinsa.com/products/4977101,파타고니아,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS6NQ04A PO 팀코리아 아이스 런 쇼츠,39000,https://www.musinsa.com/products/4194132,노스페이스,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP6NR03J 화이트라벨 파라슈트 팬츠_BLACK,124200,https://www.musinsa.com/products/4744993,노스페이스,bottom,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NJ2HQ50L 화이트라벨 네오 베이든 자켓_DARK NAVY,174400,https://www.musinsa.com/products/4383490,노스페이스,outer,male,,,,"1044_infront.jpg,1044_back.jpg",0.056767616,0.080491535,0.310337335,0.064071596,0.105557904,0.068732917,0.070728786,0.15902248,0.247027054,0.076302655,0.047582373,0.090390161,0.060870137,0.058145657,0.103547744,0.05614299,0.163839221,0.146080926,0.055209272,0.049504366,0.071438402,0.081481636,0.081575967,0.116291806,0.07092391,classic
심볼 스톤 피그먼트 후드 집 업-블랙,45950,https://www.musinsa.com/products/4430360,필루미네이트,outer,both,,,,"1045_infront.jpg,1045_back.jpg",0.075820051,0.090529472,0.154287338,0.077340491,0.119981579,0.076076388,0.07894703,0.177203923,0.235916242,0.08733362,0.08203622,0.097182877,0.076563045,0.079169936,0.11287228,0.074706487,0.165632054,0.154352412,0.083716057,0.072580859,0.085645519,0.097228296,0.094630145,0.125949562,0.077679917,casual
윈드 자켓_BEIGE,174990,https://www.musinsa.com/products/3812479,넌블랭크,outer,both,,,,"1048_infront.jpg,1048_back.jpg",0.082043216,0.123374566,0.146070123,0.115542978,0.16040647,0.110603563,0.106134623,0.209554583,0.281412572,0.123537511,0.083343551,0.120823033,0.106505461,0.085862726,0.156444386,0.098307267,0.202596366,0.236073524,0.084575668,0.11484053,0.125695497,0.128008559,0.125328973,0.177631617,0.113635093,casual
워크샵 유니폼 라인 래글런 롱 슬리브 옐로우 그린,19900,https://www.musinsa.com/products/3437799,트래블,top,both,,,,"1049_infront.jpg,1049_back.jpg",0.118106343,0.159451216,0.300985217,0.082196355,0.15620622,0.135420322,0.120020248,0.266181409,0.400117218,0.154129386,0.109170035,0.160170913,0.13067174,0.095355116,0.202531591,0.10458944,0.263481021,0.265743166,0.116646089,0.14150016,0.111440666,0.169317096,0.144025803,0.31235218,0.121568561,casual
트리니티 나일론 후드 자켓 데이즈드 퍼플,49000,https://www.musinsa.com/products/3893693,트래블,outer,both,,,,"1051_infront.jpg,1051_back.jpg",0.0667338,0.080865994,0.151229724,0.066163309,0.073383801,0.066462331,0.066146076,0.110095657,0.137051761,0.068031229,0.073585771,0.072982013,0.069608897,0.067228168,0.09563148,0.063506171,0.102817506,0.11280445,0.071064129,0.069590665,0.067533314,0.081566483,0.074543163,0.0886501,0.071582504,classic
시그니처 머슬핏 립브드 슬리브리스_5color,23800,https://www.musinsa.com/products/4888736,드릭스,top,male,,,,"1053_infront.jpg,1053_back.jpg",0.10002508,0.13738516,0.598859251,0.107239254,0.214644998,0.168887526,0.135890648,0.317750096,0.470768094,0.158037722,0.107004538,0.179006979,0.144375041,0.096578576,0.204415962,0.09547291,0.319626451,0.308670402,0.099199459,0.11778868,0.138417006,0.163904473,0.152247429,0.372990638,0.126197919,classic
ㅊㅊㅁ 반팔 그레이,36000,https://www.musinsa.com/products/4785422,침착맨,top,both,,,,"1054_infront.jpg,1054_back.jpg",0.133259967,0.147690341,0.558397114,0.088282399,0.158601701,0.113033861,0.122620903,0.245934948,0.454588443,0.14320606,0.082123138,0.15120329,0.139424041,0.09506081,0.194431528,0.102691762,0.273901224,0.261672109,0.119156837,0.092601866,0.096298918,0.159093037,0.139785886,0.184191242,0.143491119,classic
[5천원 즉시 할인]UNIVERSITY DAN T-SHIRT WHITE / RED,24650,https://www.musinsa.com/products/1827193,예일,top,both,,,,"1058_infront.jpg,1058_back.jpg",0.226444885,0.173778549,0.542039156,0.111681439,0.195067093,0.138892874,0.136996374,0.273130566,0.477819294,0.178898156,0.110664733,0.166899398,0.188695043,0.109876871,0.219610915,0.13767916,0.297169626,0.308141708,0.186907262,0.10918048,0.124077179,0.172498897,0.149361655,0.233416647,0.167500719,classic
아딜렛 클로그 - 화이트 / FY8970,42990,https://www.musinsa.com/products/1834405,adidas,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인][2PACK] EL 백 레터링 반팔티 4종 패키지,31400,https://www.musinsa.com/products/3240835,엘리메노,top,male,,,,"1059_infront.jpg,1059_back.jpg",0.15695706,0.148920789,0.575274289,0.064399891,0.156443492,0.088638164,0.109065339,0.221898913,0.467064112,0.145659938,0.085396364,0.138832197,0.154546499,0.101496175,0.181568697,0.110244438,0.258104503,0.216099203,0.154709145,0.08569327,0.072673686,0.169686154,0.13638632,0.177806586,0.108034395,classic
바이오 코튼 블루종 워크 자켓_Beige,59990,https://www.musinsa.com/products/4834942,무드인사이드,outer,male,,,,"1060_infront.jpg,1060_back.jpg",0.080292568,0.090515912,0.136678129,0.083253346,0.076082602,0.076434933,0.081340425,0.105750613,0.129221752,0.084337167,0.079417899,0.083989821,0.07974299,0.080938555,0.083334588,0.085240133,0.101137087,0.076704957,0.073510505,0.077698551,0.081121989,0.081169814,0.074185878,0.082889333,0.080243617,classic
[5천원 즉시 할인][무신사단독](255~280)카일 레이스업 키높이 워커 부츠_LM7515,74990,https://www.musinsa.com/products/3830474,슈하이,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울트라부스트 1.0 - 화이트:블랙 / IH4924,166990,https://www.musinsa.com/products/4790506,adidas,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BW 아미 - 화이트 / BZ0579,68990,https://www.musinsa.com/products/577636,adidas,shoes,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2PACK] 190g 싱글 에어그램 머슬핏 반팔 티셔츠 (JQ5TSU152BK),21000,https://www.musinsa.com/products/4834586,지프,top,both,,,,"1064_infront.jpg,1064_back.jpg",0.120593235,0.131862193,0.606021404,0.078730464,0.170422271,0.10529346,0.126225114,0.248548314,0.515695095,0.139042169,0.10030394,0.163886219,0.142207444,0.09557797,0.182995453,0.090547368,0.274009734,0.225006819,0.112662531,0.072996095,0.082322076,0.144656658,0.130686626,0.245366022,0.096128173,"classic,casual"
원턱 와이드 스웨트 팬츠 [블랙],20100,https://www.musinsa.com/products/3223808,에이지오디,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인]메트콘 9 M - 블랙:검 라이트 브라운:앤트러사이트:세서미 / DZ2617-007,101400,https://www.musinsa.com/products/4463016,nike,shoes,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colour Block Nylon Pants - Black,59800,https://www.musinsa.com/products/4745694,낫포너드,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인]버뮤다 와이드 원턱 카고 스웨트 쇼츠 [블랙],14900,https://www.musinsa.com/products/4057889,리메인세컨드,bottom,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5천원 즉시 할인]CGP 스몰 스퀘어 로고 스트라이프 럭비 맨투맨_버건디,61620,https://www.musinsa.com/products/4330179,코드그라피,top,both,,,,"1065_infront.jpg,1065_back.jpg",0.140724719,0.165435657,0.555007219,0.117575087,0.213611513,0.165194899,0.118137851,0.292746872,0.448762923,0.172625542,0.110575572,0.168912008,0.15983057,0.114184812,0.24221836,0.111870922,0.328334272,0.534397781,0.126072228,0.140875801,0.107112542,0.18065843,0.147172138,0.338942468,0.15944469,"classic,pattern"
[5천원 즉시 할인]쿤스트하우스 코튼 볼캡 / 네이비,15990,https://www.musinsa.com/products/2289283,두마로,hat,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
